POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,01,Classified,102,2:41:02.933,-,-,75,1:16.742,169.0,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2187,339,44,228,7646,3,,14763,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Renger,van der Zande,Platinum,,NLD,,1998,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,Classified,102,2:41:06.815,+3.882,+3.882,85,1:17.380,167.6,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,14764,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,FRA,,1449,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,31,Classified,102,2:41:13.569,+10.636,+6.754,47,1:16.421,169.7,Whelen Engineering Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2196,344,44,228,7646,3,,14768,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,Classified,102,2:41:23.974,+21.041,+10.405,21,1:17.125,168.1,Konica Minolta Acura ARX-06,GTP,,,Acura ARX-06,M,2191,234,44,195,7641,3,,14766,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24,Classified,102,2:41:25.751,+22.818,+1.777,75,1:17.554,167.2,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,14760,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,3000,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,60,Classified,102,2:41:26.042,+23.109,+0.291,6,1:17.025,168.3,Meyer Shank Racing w/ Curb Agajanian,GTP,,,Acura ARX-06,M,2267,3,44,195,7641,3,,14762,,,Tom,Blomqvist,Platinum,,MCO,,1718,1,Platinum,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,Classified,102,2:41:26.751,+23.818,+0.709,75,1:17.796,166.7,JDC Miller MotorSports,GTP,,,Porsche 963,M,2276,15,44,193,112,3,,14767,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Mike,Rockenfeller,Platinum,,?,,625,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,Classified,102,2:41:46.742,+43.809,+19.991,76,1:17.937,166.4,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,14771,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Mikkel,Jensen,Platinum,,DNK,,2088,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,25,Classified,102,2:41:48.610,+45.677,+1.868,74,1:17.354,167.6,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,44,190,74,3,,14761,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,Classified,102,2:41:51.837,+48.904,+3.227,77,1:18.050,166.1,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,14773,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,04,Classified,102,2:41:52.091,+49.158,+0.254,86,1:18.517,165.1,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,2160,459,28,85,7637,3,,14776,,,George,Kurtz,Bronze,,USA,,1612,1,Bronze,,,Ben,Hanley,Gold,,GBR,,1275,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35,Classified,102,2:41:52.936,+50.003,+0.845,79,1:17.851,166.6,TDS Racing,LMP2,,,ORECA LMP2 07,M,2167,335,28,85,7637,3,,14772,,,Francois,Heriau,Bronze,,FRA,,2749,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,3001,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,51,Classified,102,2:42:06.257,+1:03.324,+13.321,75,1:18.611,164.9,Rick Ware Racing,LMP2,,,ORECA LMP2 07,M,2197,307,28,85,7637,3,,14775,,,Eric,Lux,Bronze,,USA,,96,1,Bronze,,,Juan Pablo,Montoya,Platinum,,COL,,1329,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,Classified,102,2:42:07.607,+1:04.674,+1.350,80,1:18.517,165.1,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,14774,,,Dennis,Andersen,Bronze,,DNK,,3043,1,Bronze,,,Ed,Jones,Gold,,ARE,,2418,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,Classified,100,2:41:50.560,2 Laps,2 Laps,76,1:18.694,164.8,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,14769,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,91,Classified,97,2:41:15.165,5 Laps,3 Laps,45,1:25.206,152.2,Kellymoss with Riley,GTD,B,,Porsche 911 GT3 R (992),M,2202,465,4,192,112,3,,14794,,,Alan,Metni,Bronze,,USA,,1344,1,Bronze,,,Kay,van Berlo,Silver,,NLD,,1759,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,97,Classified,97,2:41:24.843,5 Laps,+9.678,45,1:25.233,152.1,Turner Motorsport,GTD,,,BMW M4 GT3,M,2397,38,4,111,74,3,,14797,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Chandler,Hull,Silver,,USA,,2152,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,92,Classified,97,2:41:26.921,5 Laps,+2.078,71,1:25.185,152.2,Kellymoss with Riley,GTD,,,Porsche 911 GT3 R (992),M,2201,465,4,192,112,3,,14796,,,Alec,Udell,Silver,,USA,,866,1,Silver,,,Julien,Andlauer,Gold,,FRA,,2753,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,44,Classified,97,2:41:38.626,5 Laps,+11.705,33,1:25.961,150.8,Magnus Racing,GTD,B,,Aston Martin Vantage GT3,M,1554,32,4,18,73,3,,14789,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,70,Classified,97,2:41:38.999,5 Laps,+0.373,73,1:25.919,150.9,Inception Racing,GTD,B,,McLaren 720S GT3 EVO,M,1520,388,4,81,7651,3,,14793,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Frederik,Schandorff,Gold,,DNK,,2995,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,77,Classified,97,2:41:39.654,5 Laps,+0.655,59,1:25.686,151.3,Wright Motorsports,GTD,B,,Porsche 911 GT3 R (992),M,2185,111,4,192,112,3,,14792,,,Alan,Brynjolfsson,Bronze,,USA,,1271,1,Bronze,,,Trent,Hindman,Gold,,USA,,244,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,96,Classified,97,2:41:40.739,5 Laps,+1.085,45,1:25.510,151.6,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,14783,,,Patrick,Gallagher,Silver,,USA,,1593,1,Silver,,,Robby,Foley,Gold,,USA,,1302,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,79,Classified,97,2:41:42.148,5 Laps,+1.409,59,1:25.522,151.6,WeatherTech Racing,GTDPRO,,,Mercedes-AMG GT3,M,2244,360,41,204,7643,3,,14777,,,Daniel,Juncadella,Platinum,,ESP,,1584,2,Platinum,,,Jules,Gounon,Platinum,,FRA,,1224,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,27,Classified,97,2:41:43.472,5 Laps,+1.324,72,1:25.934,150.9,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3,M,1510,294,4,18,73,3,,14787,,,Roman,De Angelis,Silver,,CAN,,1379,1,Silver,,,Marco,Sorensen,Platinum,,MCO,,2721,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,78,Classified,97,2:41:46.173,5 Laps,+2.701,72,1:25.776,151.2,Forte Racing Powered by USRT,GTD,,,Lamborghini Huracan GT3 EVO2,M,2156,396,4,194,1609,3,,14784,,,Misha,Goikhberg,Silver,,CAN,,168,1,Silver,,,Loris,Spinelli,Gold,,ITA,,3038,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,Classified,97,2:41:48.409,5 Laps,+2.236,72,1:25.987,150.8,Paul Miller Racing,GTD,,,BMW M4 GT3,M,1558,34,4,111,74,3,,14786,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,14,Classified,97,2:41:50.103,5 Laps,+1.694,21,1:25.390,151.8,Vasser Sullivan,GTDPRO,,,Lexus RC F GT3,M,2250,336,41,46,7644,3,,14779,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Ben,Barnicoat,Platinum,,GBR,,2620,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,Classified,97,2:41:50.324,5 Laps,+0.221,72,1:25.598,151.5,Pfaff Motorsports,GTDPRO,,,Porsche 911 GT3 R (992),M,2251,390,41,192,112,3,,14780,,,Klaus,Bachler,Platinum,,AUT,,663,2,Platinum,,,Patrick,Pilet,Platinum,,FRA,,3037,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,80,Classified,97,2:41:51.511,5 Laps,+1.187,54,1:25.319,152.0,AO Racing,GTD,,,Porsche 911 GT3 R (992),M,2204,466,4,192,112,3,,14795,,,Gunnar,Jeannette,Silver,,USA,,2947,3,Silver,,,Seb,Priaulx,Gold,,GBR,,3009,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,Classified,95,2:41:48.331,7 Laps,2 Laps,27,1:25.763,151.2,Corvette Racing,GTDPRO,,,Chevrolet Corvette C8.R GTD,M,2253,23,41,110,105,3,,14781,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,23,Classified,95,2:41:48.758,7 Laps,+0.427,56,1:24.946,152.6,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3,M,2246,294,41,18,73,3,,14778,,,Ross,Gunn,Gold,,GBR,,1905,1,Gold,,,Alex,Riberas,Gold,,ESP,,659,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,7,Classified,94,2:41:43.960,8 Laps,1 Lap,24,1:17.480,167.3,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,14765,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,57,Classified,86,2:25:33.857,16 Laps,8 Laps,50,1:25.961,150.8,Winward Racing,GTD,,,Mercedes-AMG GT3,M,2330,304,4,224,7643,3,,14782,,,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Gold,,DEU,,1936,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,66,Classified,75,2:41:52.964,27 Laps,11 Laps,48,1:25.689,151.3,Gradient Racing,GTD,B,,Acura NSX GT3,M,1416,328,4,43,7641,3,,14788,,,Sheena,Monk,Bronze,,USA,,1532,3,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,12,Classified,58,1:40:15.471,44 Laps,17 Laps,23,1:26.279,150.3,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,14790,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,1780,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,32,Classified,37,1:04:09.996,65 Laps,21 Laps,23,1:26.460,150.0,Team Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,2335,463,4,224,7643,3,,14791,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Mikael,Grenier,Gold,,CAN,,1624,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,8,Classified,34,57:05.970,68 Laps,3 Laps,27,1:21.388,159.3,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,14770,,,John,Farano,Bronze,,CAN,,441,2,Bronze,,,Louis,Deletraz,Gold,,CHE,,2975,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,94,Classified,9,15:47.969,93 Laps,25 Laps,6,1:27.208,148.7,Andretti Autosport,GTD,,,Aston Martin Vantage GT3,M,2396,357,4,18,73,3,,14785,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Gabby,Chaves,Gold,,COL,,600,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
